text,start,stop
"&lt;h2&gt;
&lt;a href=""/fernsehen/sendungen/hallo_niedersachsen/Atelierbesuch-beim-Kunstschmied,hallonds58688.html""",00:38:52.370,00:38:53.370
"title=""Zum Video: Atelierbesuch beim Kunstschmied""
&gt;",00:38:53.370,00:38:54.370
"Atelierbesuch beim Kunstschmied
&lt;/a&gt;",00:38:54.370,00:38:55.370
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:38:55.370,00:38:56.370
"&lt;div class=""subline show""&gt;Hallo Niedersachsen&lt;/div&gt;
&lt;/div&gt;",00:38:56.370,00:38:57.370
"&lt;/div&gt;
&lt;/div&gt;",00:38:57.370,00:38:58.370
"&lt;/div&gt;
&lt;/div&gt;",00:38:58.370,00:38:59.370
"&lt;div class=""module w33 svb"" data-color=col5&gt;
&lt;div class=""modulepadding""&gt;",00:38:59.370,00:39:00.370
"&lt;div class=""teaser"" data-sophora=""hamj95418""
&gt;",00:39:00.370,00:39:01.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:39:01.370,00:39:02.370
"&lt;noscript data-basename=""/fernsehen/screenshot873640_v-einspaltig.jpg""
data-alt=""Eine Darstellerin mit Mundschutz",00:39:02.370,00:39:03.370
"und einem Abstandshalter aus Pool-Nudeln.
"" data-title=""Eine Darstellerin mit Mundschutz",00:39:03.370,00:39:04.370
"und einem Abstandshalter aus Pool-Nudeln.""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:39:04.370,00:39:05.370
"&lt;img src=""/fernsehen/screenshot873640_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:39:05.370,00:39:06.370
"alt=""Eine Darstellerin mit Mundschutz und
einem Abstandshalter aus Pool-Nudeln. "" title=""Eine",00:39:06.370,00:39:07.370
"Darstellerin mit Mundschutz und einem Abstandshalter
aus Pool-Nudeln."" class=""img resize"" /&gt;",00:39:07.370,00:39:08.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:39:08.370,00:39:09.370
"&lt;div class=""overlay""&gt;&lt;span class=""icon icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:39:09.370,00:39:10.370
"""&gt;&lt;/span&gt;02:29&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:39:10.370,00:39:11.370
"""&gt;&lt;/span&gt;Hamburg Journal&lt;/div&gt;
&lt;/div&gt;",00:39:11.370,00:39:12.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:39:12.370,00:39:13.370
"&lt;a href=""/fernsehen/sendungen/hamburg_journal/Im-Schauspielhaus-wird-wieder-geprobt,hamj95418.html""
title=""Zum Video: In Hamburgs Schauspielhaus",00:39:13.370,00:39:14.370
"wird wieder geprobt"" &gt;
In Hamburgs Schauspielhaus wird wieder geprobt",00:39:14.370,00:39:15.370
"&lt;/a&gt;
&lt;/h2&gt;",00:39:15.370,00:39:16.370
"&lt;div class=""teasertext""&gt;
&lt;div class=""subline show""&gt;Hamburg Journal&lt;/div&gt;",00:39:16.370,00:39:17.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:17.370,00:39:18.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:18.370,00:39:19.370
"&lt;/div&gt;
&lt;div class=""clearme""&gt;&lt;/div&gt;",00:39:19.370,00:39:20.370
"&lt;/div&gt;
&lt;/section&gt;",00:39:20.370,00:39:21.370
"&lt;section class=""w100"" &gt;
&lt;h1&gt;",00:39:21.370,00:39:22.370
"&lt;span&gt;Extra - für Kinder und Eltern&lt;/span&gt;
&lt;/h1&gt;",00:39:22.370,00:39:23.370
"&lt;div class=""module w33 shortened"" data-color=col4&gt;
&lt;div class=""modulepadding""&gt;",00:39:23.370,00:39:24.370
"&lt;div class=""teaser"" data-sophora=""radioangebot100""
&gt;",00:39:24.370,00:39:25.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:39:25.370,00:39:26.370
"&lt;noscript data-basename=""/fernsehen/screenshot845606_v-einspaltig.jpg""
data-alt="". "" data-title=""."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:39:26.370,00:39:27.370
"&lt;img src=""/fernsehen/screenshot845606_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:39:27.370,00:39:28.370
"alt="". "" title=""."" class=""img resize"" /&gt;
&lt;/noscript&gt;",00:39:28.370,00:39:29.370
"&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:39:29.370,00:39:30.370
"""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:39:30.370,00:39:31.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:39:31.370,00:39:32.370
"&lt;a href=""/nachrichten/info/Eingeschraenkte-Schulen-Radio-fuer-Schueler-Taeglich-live,radioangebot100.html""
title=""Zum Artikel: Eingeschränkte Schulen:",00:39:32.370,00:39:33.370
"Radio für Schüler - Täglich live"" &gt;
Eingeschränkte Schulen: Radio für Schüler",00:39:33.370,00:39:34.370
"- Täglich live
&lt;/a&gt;",00:39:34.370,00:39:35.370
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:39:35.370,00:39:36.370
"&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:39:36.370,00:39:37.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:37.370,00:39:38.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:38.370,00:39:39.370
"&lt;div class=""module w33 shortened"" data-color=col4&gt;
&lt;div class=""modulepadding""&gt;",00:39:39.370,00:39:40.370
"&lt;div class=""teaser"" data-sophora=""lehrer267""
&gt;",00:39:40.370,00:39:41.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:39:41.370,00:39:42.370
"&lt;noscript data-basename=""/schueler600_v-einspaltig.jpg""
data-alt=""Ein Junge sitzt an einem Laptop",00:39:42.370,00:39:43.370
"&amp;copy; Colourbox "" data-title=""Ein Junge sitzt
an einem Laptop"" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:39:43.370,00:39:44.370
"&lt;img src=""/schueler600_v-einspaltig.jpg"" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Ein Junge sitzt an einem Laptop &amp;copy;",00:39:44.370,00:39:45.370
"Colourbox "" title=""Ein Junge sitzt an einem
Laptop"" class=""img resize"" /&gt;",00:39:45.370,00:39:46.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:39:46.370,00:39:47.370
"&lt;div class=""textpadding left""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;",00:39:47.370,00:39:48.370
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:39:48.370,00:39:49.370
"&lt;h2&gt;
&lt;a href=""/nachrichten/info/sendungen/mikado/Lernen-ohne-Lehrer-Schulwissen-mit-Mikado-vertiefen,lehrer267.html""",00:39:49.370,00:39:50.370
"title=""Zum Artikel: Lernen ohne Lehrer: Schulwissen
mit Mikado vertiefen"" &gt;",00:39:50.370,00:39:51.370
"Lernen ohne Lehrer: Schulwissen mit Mikado
vertiefen",00:39:51.370,00:39:52.370
"&lt;/a&gt;
&lt;/h2&gt;",00:39:52.370,00:39:53.370
"&lt;div class=""teasertext""&gt;
&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;",00:39:53.370,00:39:54.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:54.370,00:39:55.370
"&lt;/div&gt;
&lt;/div&gt;",00:39:55.370,00:39:56.370
"&lt;/div&gt;
&lt;div class=""module w33 shortened"" data-color=col2&gt;",00:39:56.370,00:39:57.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""livegelesen100""",00:39:57.370,00:39:58.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:39:58.370,00:39:59.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/info/sendungen/mikado/livegelesen102_v-einspaltig.jpg""",00:39:59.370,00:40:00.370
"data-alt=""Vorleseaktion des NDR und SWR. Kinderbuchautorinnen
lesen aus ihren Büchern. "" data-title=""Vorleseaktion",00:40:00.370,00:40:01.370
"des NDR und SWR. Kinderbuchautorinnen lesen
aus ihren Büchern."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:40:01.370,00:40:02.370
"&lt;img src=""/nachrichten/info/sendungen/mikado/livegelesen102_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:40:02.370,00:40:03.370
"alt=""Vorleseaktion des NDR und SWR. Kinderbuchautorinnen
lesen aus ihren Büchern. "" title=""Vorleseaktion",00:40:03.370,00:40:04.370
"des NDR und SWR. Kinderbuchautorinnen lesen
aus ihren Büchern."" class=""img resize"" /&gt;",00:40:04.370,00:40:05.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:40:05.370,00:40:06.370
"&lt;div class=""textpadding left""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;",00:40:06.370,00:40:07.370
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:40:07.370,00:40:08.370
"&lt;h2&gt;
&lt;a href=""/nachrichten/info/sendungen/mikado/Live-gelesen-mit-Alle-Lesungen-als-Video,livegelesen100.html""",00:40:08.370,00:40:09.370
"title=""Zum Artikel: &amp;#034;Live gelesen mit...&amp;#034;:
Alle Lesungen als Video"" &gt;",00:40:09.370,00:40:10.370
"""Live gelesen mit..."": Alle Lesungen als Video
&lt;/a&gt;",00:40:10.370,00:40:11.370
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:40:11.370,00:40:12.370
"&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:40:12.370,00:40:13.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:13.370,00:40:14.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:14.370,00:40:15.370
"&lt;/section&gt;
&lt;section class=""w100 svb "" &gt;",00:40:15.370,00:40:16.370
"&lt;div class=""svb-padding group""&gt;
&lt;div class=""module w33 svb"" data-color=col4&gt;",00:40:16.370,00:40:17.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""audio304172""",00:40:17.370,00:40:18.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:40:18.370,00:40:19.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/info/sendungen/mikado/podcast4480_v-einspaltig.jpg""",00:40:19.370,00:40:20.370
"data-alt=""Bild für Podcast &amp;#034;Mikado macht
schlau&amp;#034; &amp;copy; NDR "" data-title=""Bild",00:40:20.370,00:40:21.370
"für Podcast &amp;#034;Mikado macht schlau&amp;#034;""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:40:21.370,00:40:22.370
"&lt;img src=""/nachrichten/info/sendungen/mikado/podcast4480_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:40:22.370,00:40:23.370
"alt=""Bild für Podcast &amp;#034;Mikado macht
schlau&amp;#034; &amp;copy; NDR "" title=""Bild für",00:40:23.370,00:40:24.370
"Podcast &amp;#034;Mikado macht schlau&amp;#034;"" class=""img
resize"" /&gt;",00:40:24.370,00:40:25.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:40:25.370,00:40:26.370
"&lt;div class=""overlay""&gt;&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:40:26.370,00:40:27.370
"""&gt;&lt;/span&gt;03:45&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:40:27.370,00:40:28.370
"""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:40:28.370,00:40:29.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:40:29.370,00:40:30.370
"&lt;a href=""/nachrichten/info/Macht-Spinat-stark,audio304172.html""
title=""Zum Audiobeitrag: Macht Spinat stark?""",00:40:30.370,00:40:31.370
"&gt;
Macht Spinat stark?",00:40:31.370,00:40:32.370
"&lt;/a&gt;
&lt;/h2&gt;",00:40:32.370,00:40:33.370
"&lt;div class=""teasertext""&gt;
&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;",00:40:33.370,00:40:34.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:34.370,00:40:35.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:35.370,00:40:36.370
"&lt;/div&gt;
&lt;div class=""module w33 svb"" &gt;",00:40:36.370,00:40:37.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""audio685034""",00:40:37.370,00:40:38.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:40:38.370,00:40:39.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/info/sendungen/mikado/mikadotiere157_v-einspaltig.jpg""",00:40:39.370,00:40:40.370
"data-alt=""Seeotter &amp;copy; fotolia,picture-alliance
Foto: Jakub Krechowicz, matamu, Hady Khandani""",00:40:40.370,00:40:41.370
"data-title=""Seeotter"" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig""&gt;
&lt;img src=""/nachrichten/info/sendungen/mikado/mikadotiere157_v-einspaltig.jpg""",00:40:41.370,00:40:42.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig""
alt=""Seeotter &amp;copy; fotolia,picture-alliance",00:40:42.370,00:40:43.370
"Foto: Jakub Krechowicz, matamu, Hady Khandani""
title=""Seeotter"" class=""img resize"" /&gt;",00:40:43.370,00:40:44.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:40:44.370,00:40:45.370
"&lt;div class=""overlay""&gt;&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:40:45.370,00:40:46.370
"""&gt;&lt;/span&gt;120:00&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:40:46.370,00:40:47.370
"""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:40:47.370,00:40:48.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:40:48.370,00:40:49.370
"&lt;a href=""/nachrichten/info/infospezial/Mikado-Extra-von-Mittwoch-20-Mai-2020,audio685034.html""
title=""Zum Audiobeitrag: Mikado Extra von",00:40:49.370,00:40:50.370
"Mittwoch, 20. Mai 2020"" &gt;
Mikado Extra von Mittwoch, 20. Mai 2020",00:40:50.370,00:40:51.370
"&lt;/a&gt;
&lt;/h2&gt;",00:40:51.370,00:40:52.370
"&lt;div class=""teasertext""&gt;
&lt;div class=""subline date""&gt;20.05.2020 09:00",00:40:52.370,00:40:53.370
"Uhr&lt;/div&gt;
&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;",00:40:53.370,00:40:54.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:54.370,00:40:55.370
"&lt;/div&gt;
&lt;/div&gt;",00:40:55.370,00:40:56.370
"&lt;/div&gt;
&lt;div class=""module w33 svb"" data-color=col2&gt;",00:40:56.370,00:40:57.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""audio682188""",00:40:57.370,00:40:58.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:40:58.370,00:40:59.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/info/sendungen/mikado/mikado_am_morgen/mondlandung170_v-einspaltig.jpg""",00:40:59.370,00:41:00.370
"data-alt=""Karikaturhafte Zeichnung zeigt die
erste Landung auf dem Mond Foto: Antje von",00:41:00.370,00:41:01.370
"Stemm"" data-title=""Karikaturhafte Zeichnung
zeigt die erste Landung auf dem Mond"" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:41:01.370,00:41:02.370
"&lt;img src=""/nachrichten/info/sendungen/mikado/mikado_am_morgen/mondlandung170_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:41:02.370,00:41:03.370
"alt=""Karikaturhafte Zeichnung zeigt die erste
Landung auf dem Mond Foto: Antje von Stemm""",00:41:03.370,00:41:04.370
"title=""Karikaturhafte Zeichnung zeigt die
erste Landung auf dem Mond"" class=""img resize""",00:41:04.370,00:41:05.370
"/&gt;
&lt;/noscript&gt;",00:41:05.370,00:41:06.370
"&lt;/div&gt;
&lt;div class=""overlay""&gt;&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;&lt;/div&gt;",00:41:06.370,00:41:07.370
"&lt;div class=""textpadding""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;32:27&lt;/div&gt;",00:41:07.370,00:41:08.370
"&lt;div class=""textpadding left""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;",00:41:08.370,00:41:09.370
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:41:09.370,00:41:10.370
"&lt;h2&gt;
&lt;a href=""/nachrichten/info/Zeitreise-6-Mondlandung-Mikado,audio682188.html""",00:41:10.370,00:41:11.370
"title=""Zum Audiobeitrag: Mikado Zeitreise:
Die Mondlandung 1969"" &gt;",00:41:11.370,00:41:12.370
"Mikado Zeitreise: Die Mondlandung 1969
&lt;/a&gt;",00:41:12.370,00:41:13.370
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:41:13.370,00:41:14.370
"&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:41:14.370,00:41:15.370
"&lt;/div&gt;
&lt;/div&gt;",00:41:15.370,00:41:16.370
"&lt;/div&gt;
&lt;/div&gt;",00:41:16.370,00:41:17.370
"&lt;div class=""clearme""&gt;&lt;/div&gt;
&lt;/div&gt;",00:41:17.370,00:41:18.370
"&lt;/section&gt;
&lt;section class=""w100"" &gt;",00:41:18.370,00:41:19.370
"&lt;h1&gt;
&lt;span&gt;Newsletter&lt;/span&gt;",00:41:19.370,00:41:20.370
"&lt;/h1&gt;
&lt;div class=""module w100 list"" data-color=col2&gt;",00:41:20.370,00:41:21.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""newsletter3444""",00:41:21.370,00:41:22.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:41:22.370,00:41:23.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/newsletter1763_v-einspaltig.jpg""",00:41:23.370,00:41:24.370
"data-alt=""Elektronisches Symbol eines Briefumschlags.
&amp;copy; panthermedia Foto: Stuart Miles"" data-title=""Elektronisches",00:41:24.370,00:41:25.370
"Symbol eines Briefumschlags."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/newsletter1763_v-einspaltig.jpg""",00:41:25.370,00:41:26.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Elektronisches Symbol eines Briefumschlags.",00:41:26.370,00:41:27.370
"&amp;copy; panthermedia Foto: Stuart Miles"" title=""Elektronisches
Symbol eines Briefumschlags."" class=""img resize""",00:41:27.370,00:41:28.370
"/&gt;
&lt;/noscript&gt;",00:41:28.370,00:41:29.370
"&lt;/div&gt;
&lt;/div&gt;",00:41:29.370,00:41:30.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:41:30.370,00:41:31.370
"&lt;a href=""/service/newsletter/Abonnieren-Sie-den-NDR-Newsletter,newsletter3444.html""
title=""Zum Artikel: Corona-Infos: Abonnieren",00:41:31.370,00:41:32.370
"Sie den NDR Newsletter"" &gt;
Corona-Infos: Abonnieren Sie den NDR Newsletter",00:41:32.370,00:41:33.370
"&lt;/a&gt;
&lt;/h2&gt;",00:41:33.370,00:41:34.370
"&lt;div class=""teasertext""&gt;
&lt;p&gt;",00:41:34.370,00:41:35.370
"Gerade in Zeiten der Corona-Pandemie bleibt
NDR.de Ihre zuverlässige Informationsquelle.",00:41:35.370,00:41:36.370
"Der NDR Newsletter hält Sie täglich über
die Ereignisse aus Nordsicht auf Stand.",00:41:36.370,00:41:37.370
"&lt;a title=""Zum Artikel: Corona-Infos: Abonnieren
Sie den NDR Newsletter"" href=""/service/newsletter/Abonnieren-Sie-den-NDR-Newsletter,newsletter3444.html""",00:41:37.370,00:41:38.370
"class=""cta "" &gt;mehr&lt;/a&gt;
&lt;/p&gt;",00:41:38.370,00:41:39.370
"&lt;/div&gt;
&lt;/div&gt;",00:41:39.370,00:41:40.370
"&lt;/div&gt;
&lt;/div&gt;",00:41:40.370,00:41:41.370
"&lt;/div&gt;
&lt;/section&gt;",00:41:41.370,00:41:42.370
"&lt;section class=""w100"" &gt;
&lt;h1&gt;",00:41:42.370,00:41:43.370
"&lt;span&gt; Video-Tipp&lt;/span&gt;
&lt;/h1&gt;",00:41:43.370,00:41:44.370
"&lt;div class=""module w100 std""&gt;
&lt;div class=""modulepadding""&gt;",00:41:44.370,00:41:45.370
"&lt;div class=""teaser"" data-sophora=""tatort4068""
&gt;",00:41:45.370,00:41:46.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:41:46.370,00:41:47.370
"&lt;noscript data-basename=""/fernsehen/sendungen/tatort/sendungsbild6842_v-einspaltig.jpg""
data-alt=""Die Hauptkommissare Eva Saalfeld",00:41:47.370,00:41:48.370
"(Simone Thomalla, rechts) und Andreas Keppler
(Martin Wuttke, links) untersuchen den Tatort",00:41:48.370,00:41:49.370
"am Fluss. &amp;copy; NDR/MDR/Saxonia Media/Junghans
"" data-title=""Die Hauptkommissare Eva Saalfeld",00:41:49.370,00:41:50.370
"(Simone Thomalla, rechts) und Andreas Keppler
(Martin Wuttke, links) untersuchen den Tatort",00:41:50.370,00:41:51.370
"am Fluss."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/fernsehen/sendungen/tatort/sendungsbild6842_v-einspaltig.jpg""",00:41:51.370,00:41:52.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Die Hauptkommissare Eva Saalfeld (Simone",00:41:52.370,00:41:53.370
"Thomalla, rechts) und Andreas Keppler (Martin
Wuttke, links) untersuchen den Tatort am Fluss.",00:41:53.370,00:41:54.370
"&amp;copy; NDR/MDR/Saxonia Media/Junghans "" title=""Die
Hauptkommissare Eva Saalfeld (Simone Thomalla,",00:41:54.370,00:41:55.370
"rechts) und Andreas Keppler (Martin Wuttke,
links) untersuchen den Tatort am Fluss."" class=""img",00:41:55.370,00:41:56.370
"resize"" /&gt;
&lt;/noscript&gt;",00:41:56.370,00:41:57.370
"&lt;/div&gt;
&lt;div class=""overlay""&gt;&lt;span class=""icon icon_video""&gt;&lt;/span&gt;&lt;/div&gt;",00:41:57.370,00:41:58.370
"&lt;div class=""textpadding""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;88:36&lt;/div&gt;",00:41:58.370,00:41:59.370
"&lt;div class=""textpadding left""&gt;&lt;span class=""icon
""&gt;&lt;/span&gt;Tatort&lt;/div&gt;",00:41:59.370,00:42:00.370
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:42:00.370,00:42:01.370
"&lt;h2&gt;
&lt;a href=""/fernsehen/sendungen/tatort/Rendezvous-mit-dem-Tod,tatort4068.html""",00:42:01.370,00:42:02.370
"title=""Zum Video: Rendezvous mit dem Tod""
&gt;",00:42:02.370,00:42:03.370
"Rendezvous mit dem Tod
&lt;/a&gt;",00:42:03.370,00:42:04.370
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:42:04.370,00:42:05.370
"&lt;div class=""subline show""&gt;Tatort&lt;/div&gt;
&lt;p&gt;",00:42:05.370,00:42:06.370
"Die Hauptkommissare Eva Saalfeld und Andreas
Keppler sind sich bei einem vermeintlichen",00:42:06.370,00:42:07.370
"Selbstmord nicht einig: Eva sieht Spuren eines
Gewaltverbrechens, Keppler nicht.",00:42:07.370,00:42:08.370
"&lt;a title=""Zum Video: Rendezvous mit dem Tod""
href=""/fernsehen/sendungen/tatort/Rendezvous-mit-dem-Tod,tatort4068.html""",00:42:08.370,00:42:09.370
"class=""cta "" &gt;Video (88:36 min)&lt;/a&gt;
&lt;/p&gt;",00:42:09.370,00:42:10.370
"&lt;/div&gt;
&lt;/div&gt;",00:42:10.370,00:42:11.370
"&lt;/div&gt;
&lt;/div&gt;",00:42:11.370,00:42:12.370
"&lt;/div&gt;
&lt;/section&gt;",00:42:12.370,00:42:13.370
"&lt;section class=""w100 svb "" &gt;
&lt;div class=""svb-padding group""&gt;",00:42:13.370,00:42:14.370
"&lt;h1&gt;
&lt;span&gt;Doku &amp; Reportage&lt;/span&gt;",00:42:14.370,00:42:15.370
"&lt;/h1&gt;
&lt;div class=""module w33 svb""&gt;",00:42:15.370,00:42:16.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""weltbilder7958""",00:42:16.370,00:42:17.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:42:17.370,00:42:18.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/fernsehen/screenshot875262_v-einspaltig.jpg""",00:42:18.370,00:42:19.370
"data-alt=""Moderatorin Inka Schneider. "" data-title=""Moderatorin
Inka Schneider."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:42:19.370,00:42:20.370
"&lt;img src=""/fernsehen/screenshot875262_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:42:20.370,00:42:21.370
"alt=""Moderatorin Inka Schneider. "" title=""Moderatorin
Inka Schneider."" class=""img resize"" /&gt;",00:42:21.370,00:42:22.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:42:22.370,00:42:23.370
"&lt;div class=""overlay""&gt;&lt;span class=""icon icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:42:23.370,00:42:24.370
"""&gt;&lt;/span&gt;29:14&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:42:24.370,00:42:25.370
